Investor_ID,Investor_Name,Age,Gender,City,PAN_Number,Investment_Type,Amount_Invested,Returns_%,Investment_Date,Financial_Advisor
B4952,Alia Saraf,22,Male,Hajipur,PSO9943F,Real Estate,895859.6,-3.25,13-05-2022,Tarini Balasubramanian
B4953,Gatik Bala,35,Female,Nadiad,DGA8206R,Real Estate,126694.22,-1.53,08-12-2024,Siya Dada
B4954,Mamooty Raman,52,Female,Bongaigaon,DJC2930N,Crypto,393740.53,-1.39,16-12-2021,Zoya Hayer
B4955,Ehsaan Kata,26,Male,Surendranagar Dudhrej,MCH5576C,Crypto,354581.06,-9.23,28-04-2021,Dharmajan Sharaf
B4956,Miraya Subramaniam,30,Male,Bhilwara,VGS9429C,Stocks,57280.42,-6.54,08-10-2023,Yuvraj  Lall
B4957,Kavya Jain,59,Female,Rourkela,MJW6527L,Fixed Deposit,975190.81,12.26,20-09-2017,Vritika Arya
B4958,Abram Ramaswamy,36,Male,Naihati,GHW6525S,Crypto,567580.12,-2.31,07-02-2021,Arhaan Amble
B4959,Saksham Sanghvi,55,Male,Anantapur,RWM4052V,Crypto,434945.58,-14.25,17-10-2018,Ritvik Ratti
B4960,Aarav Sarkar,65,Female,Berhampur,BUJ5182F,Real Estate,134184.26,25.37,13-10-2022,Prerak Tailor
B4961,Aaryahi Sachdeva,50,Female,Chandrapur,XVO6586K,Crypto,436142.61,24.32,17-02-2024,Ayesha Krishnan
B4962,Adah Karpe,22,Male,Secunderabad,ESG8984G,Stocks,425583.49,-7.51,04-03-2020,Raghav Bassi
B4963,Rati Sridhar,22,Female,Ranchi,LYR9993B,Crypto,401181.52,17.49,12-01-2020,Mishti Sandal
B4964,Riaan Deep,66,Female,Dewas,JLG8476A,Fixed Deposit,337816.41,20.24,22-03-2021,Nirvi Dalal
B4965,Stuvan Seth,43,Male,Bahraich,WZK2581F,Bonds,179929.02,6.64,26-11-2021,Indrajit Ben
B4966,Jhanvi Halder,29,Male,Anantapur,CHD6609C,Real Estate,864382.51,-4.85,21-06-2019,Divij Sura
B4967,Vivaan Aggarwal,49,Male,Sri Ganganagar,UQX9504B,Stocks,557435.12,1.08,03-02-2018,Farhan Rout
B4968,Hunar Soman,66,Female,Jalandhar,OJW5306S,Mutual Funds,310685.18,-11.31,25-04-2017,Ishita Golla
B4969,Tanya Agarwal,30,Male,Muzaffarnagar,QEP2034K,Mutual Funds,977458.19,26.21,10-10-2022,Kabir Bose
B4970,Zara Ganesan,52,Female,Srinagar,CMG6987M,Bonds,592230.98,15.69,10-10-2017,Nishith Dada
B4971,Rhea Bedi,26,Female,Khandwa,XQK7988V,Bonds,272127.24,18.97,19-11-2019,Vardaniya Choudhry
B4972,Raunak Anne,36,Male,Solapur,HAJ1416I,Crypto,751429.38,3.28,27-02-2021,Advika Ramaswamy
B4973,Abram Mallick,46,Male,Siwan,JDE9901T,Crypto,590520.29,-1.05,19-06-2019,Shanaya Shanker
B4974,Ira Hayer,27,Male,Unnao,NQJ3068J,Crypto,33160.97,24.02,20-10-2024,Lavanya Bajaj
B4975,Himmat Saran,68,Male,Surendranagar Dudhrej,OEY2549W,Mutual Funds,725558.1,7.36,22-12-2017,Alisha De
B4976,Ivan Sahota,28,Male,Sultan Pur Majra,IXI4721W,Real Estate,510608.84,-1.39,08-03-2020,Dhruv Warrior
B4977,Indrajit Kanda,28,Male,Bathinda,OPE8494S,Bonds,550670.26,-5.83,14-11-2024,Vihaan Madan
B4978,Mamooty Dutta,42,Male,Secunderabad,UGO2820P,Bonds,308339.1,28.62,28-07-2024,Samar Thakkar
B4979,Neelofar Handa,45,Female,Sri Ganganagar,CDR2970I,Mutual Funds,12761.33,26.34,21-01-2023,Jivika Chaudhary
B4980,Nakul Ahuja,41,Male,Sirsa,GPF5844S,Crypto,750701.85,-11.56,27-03-2023,Jivika Kaur
B4981,Siya Setty,30,Female,Madanapalle,KSM3069W,Real Estate,993780.13,15.34,07-02-2022,Seher Arora
B4982,Misha Khurana,46,Male,Saharanpur,YJL6695T,Real Estate,756001.98,-14.61,21-01-2021,Saira Sanghvi
B4983,Keya Shukla,70,Male,Mumbai,BRH6030T,Stocks,848022.65,0.99,20-10-2020,Himmat Vyas
B4984,Amira Dhawan,30,Female,Rewa,SFB8414R,Mutual Funds,31483.39,1.82,07-09-2024,Taran Mallick
B4985,Pranay Deol,63,Female,Surat,YLE8146B,Crypto,54148.9,-2.96,10-05-2024,Vaibhav Kurian
B4986,Eva Keer,65,Male,Malegaon,UPV2359M,Crypto,20127.27,27.51,17-01-2020,Kaira Walla
B4987,Lavanya Banerjee,31,Female,Gangtok,OVZ9269C,Real Estate,717719.73,3.83,07-09-2018,Samiha Gandhi
B4988,Neysa Ahluwalia,26,Male,Hosur,EUW3991C,Real Estate,112249.91,-0.68,06-04-2023,Mannat Mallick
B4989,Dhanush Raj,55,Female,Secunderabad,NDQ7513Y,Crypto,960232.22,21.66,20-11-2020,Zaina Warrior
B4990,Fateh Chakrabarti,58,Female,Gwalior,WPC9370Q,Real Estate,845997.97,0.72,01-12-2024,Sana Mani
B4991,Sana Mandal,22,Female,Bidar,TMB4192F,Mutual Funds,599071.64,27.79,25-07-2019,Chirag Ramachandran
B4992,Aradhya Boase,61,Female,Deoghar,HCY3321L,Mutual Funds,174244.91,27.1,17-04-2023,Hazel Kumer
B4993,Ranbir Mander,63,Male,Giridih,YVT4634T,Bonds,773930.76,19.91,16-01-2019,Faiyaz Chandran
B4994,Seher Gulati,32,Female,Cuttack,UPX1273N,Bonds,905077.17,1.41,10-06-2018,Shamik Bandi
B4995,Alia Sidhu,50,Female,Gopalpur,OBM4255V,Real Estate,778863.21,-7.45,11-09-2018,Yasmin Vala
B4996,Hazel Bains,44,Female,Serampore,AQI6798U,Fixed Deposit,945051.51,-9.65,08-04-2018,Hansh Jain
B4997,Parinaaz Kata,68,Male,Pondicherry,CSD9611D,Mutual Funds,883295.54,9.77,27-02-2018,Akarsh Dugar
B4998,Romil Badami,35,Male,Kolkata,LVY3486F,Crypto,245814.64,-0.25,14-09-2024,Hazel Shanker
B4999,Keya Comar,62,Male,Tiruvottiyur,RCA9692I,Mutual Funds,42248.69,24.46,15-06-2017,Seher Kaul
B5000,Madhup Warrior,69,Female,Bijapur,WEO9602U,Fixed Deposit,266457.58,21.3,27-07-2024,Lagan Ghosh
B5001,Nehmat Venkatesh,31,Female,Anand,QNY1769C,Fixed Deposit,576698.09,-12.4,03-08-2024,Anvi Sabharwal
B5002,Rasha Reddy,48,Female,Vijayawada,LPW9735M,Mutual Funds,44248.84,10.98,26-12-2019,Dharmajan Devan
B5003,Vidur Suresh,61,Female,Pudukkottai,BBJ6941T,Crypto,232918.85,-1.34,28-01-2019,Trisha Uppal
B5004,Anya Bakshi,65,Male,Shivpuri,XGA9838J,Fixed Deposit,899764.74,24.88,05-01-2020,Tiya Shroff
B5005,Ela Chaudhary,50,Female,Kurnool,KNZ4775M,Mutual Funds,355010.95,20.71,26-06-2024,Raghav Mangal
B5006,Miraya Tank,35,Male,Ramgarh,TJY9697F,Fixed Deposit,200504.22,-11.58,02-05-2024,Abram Saran
B5007,Ranbir Ranganathan,27,Female,Latur,BJI3732S,Crypto,214227.07,-7.31,20-09-2022,Tara Babu
B5008,Piya Khalsa,28,Male,Ramgarh,YZK7135V,Real Estate,16494.94,29.91,22-04-2019,Shanaya Brar
B5009,Damini Iyengar,30,Male,Karawal Nagar,CAL3600B,Mutual Funds,176094.99,29.06,14-04-2017,Shaan Keer
B5010,Umang Virk,70,Male,Mangalore,AJJ2640D,Mutual Funds,363945.68,-0.14,15-07-2017,Kiara Dua
B5011,Vardaniya Desai,29,Female,Raichur,ZPI3713U,Fixed Deposit,50329.63,21.34,16-09-2024,Adah Sundaram
B5012,Kiara Krishna,59,Male,Anantapur,OQE4707S,Crypto,811491.62,22.78,28-10-2018,Aarna Choudhry
B5013,Ela Baral,68,Male,Bahraich,ZPM3491D,Mutual Funds,906809.52,28.79,25-05-2019,Advik Balakrishnan
B5014,Rasha Sha,46,Male,Chittoor,SZG9860S,Bonds,807307.05,-10.02,06-11-2024,Nehmat Sanghvi
B5015,Vardaniya Kant,44,Male,Ongole,LPX7947R,Crypto,350611.94,5.73,11-06-2023,Seher Chand
B5016,Anaya Chawla,49,Female,Nagaon,LKX4312E,Bonds,973691.19,19.11,07-02-2024,Azad Char
B5017,Hansh Ramesh,42,Female,Phagwara,QUI5561F,Mutual Funds,122386.88,-7,19-05-2023,Kartik Singh
B5018,Dhruv Chada,30,Male,Faridabad,HRL1801N,Crypto,885888.88,9.21,09-08-2023,Khushi Mand
B5019,Manjari Tak,37,Male,Dewas,GSE7567B,Stocks,233979.67,27.41,23-02-2022,Elakshi Vohra
B5020,Uthkarsh Ahuja,39,Male,Bhilwara,XHM5857C,Stocks,344268.18,-10.63,08-06-2021,Rhea Bhavsar
B5021,Shayak Sharaf,63,Female,Nashik,ZBZ7386L,Fixed Deposit,335275.19,-5.08,25-06-2024,Himmat Chacko
B5022,Yakshit Dash,27,Female,Belgaum,UQV9548D,Real Estate,720734.38,8.96,15-06-2019,Raunak Dey
B5023,Nehmat Dhingra,37,Male,Kakinada,MTP7901D,Mutual Funds,898487.49,27.96,22-05-2021,Ishita Kakar
B5024,Anaya Keer,57,Female,Serampore,FYS8807W,Stocks,233775.96,-10.87,05-06-2019,Divit Kashyap
B5025,Ela Gole,60,Female,Raebareli,PFT8667S,Bonds,410771.92,25.12,27-11-2023,Yuvaan Sane
B5026,Zeeshan Tandon,60,Male,Nizamabad,JJQ6274X,Stocks,509250.71,19.44,04-12-2017,Arhaan Vora
B5027,Seher Sharma,68,Male,Proddatur,IRO3230G,Stocks,558840.16,17.96,25-02-2022,Mannat Bose
B5028,Dhanush Ranganathan,60,Female,Barasat,EBB5915N,Stocks,564659.52,29.67,11-02-2018,Darshit Randhawa
B5029,Dishani Kala,40,Male,Karawal Nagar,WQV1005H,Bonds,698191.18,28.22,08-08-2023,Pranay Din
B5030,Nayantara Venkataraman,66,Female,Anand,FBZ2226S,Mutual Funds,216069.74,-12.07,28-09-2020,Jivika Babu
B5031,Manjari Sarkar,23,Male,Surat,PVZ5117X,Mutual Funds,201704.63,-3.38,11-02-2022,Advik Subramanian
B5032,Mohanlal Guha,64,Female,Maheshtala,CWV6105S,Fixed Deposit,778007.19,2.33,10-07-2024,Anay Badal
B5033,Ivan Chhabra,41,Male,Ulhasnagar,EYU4420M,Bonds,200820.63,-3.34,02-08-2023,Kismat Keer
B5034,Armaan Brahmbhatt,35,Male,Raiganj,PJO2094W,Crypto,170579.19,16.66,22-01-2022,Shray Bhalla
B5035,Ishaan Gade,55,Female,Fatehpur,QSP1970F,Fixed Deposit,851303.87,29.19,01-09-2023,Akarsh Banik
B5036,Nirvi Yogi,60,Male,Satara,FME7723W,Bonds,400173.11,-7.21,24-09-2020,Charvi Sarkar
B5037,Kaira Zacharia,54,Female,Agra,TWE3298B,Stocks,171579.27,26.16,28-02-2020,Oorja Shere
B5038,Emir Joshi,34,Male,Akola,TWP3355U,Bonds,432487.19,-10.37,14-05-2020,Samaira Desai
B5039,Kabir Singh,69,Male,Khora ,WRX8879W,Bonds,17170.04,12.37,02-12-2022,Hiran Tailor
B5040,Onkar Buch,47,Male,Gwalior,UTS3625L,Fixed Deposit,542029.6,1.65,11-08-2019,Devansh Keer
B5041,Aarush Brahmbhatt,40,Male,Tiruppur,HNN4972Z,Stocks,353351.42,5.85,08-01-2023,Yuvraj  Dhawan
B5042,Saanvi Rastogi,63,Female,Varanasi,XTJ7410O,Mutual Funds,749154.86,22.85,24-12-2021,Indrans Viswanathan
B5043,Anika Ghose,25,Female,Durg,DTK3612I,Mutual Funds,542982.16,29.01,07-07-2022,Kabir Bala
B5044,Urvi Vasa,37,Male,Thoothukudi,WDW7865J,Stocks,648658.38,23.11,25-04-2020,Zaina Kar
B5045,Urvi Keer,53,Male,Tadipatri,BLQ7406W,Bonds,131224.36,22.82,10-04-2019,Ivan Thakkar
B5046,Badal Tripathi,46,Male,Asansol,QVF4168Z,Stocks,833336.76,18.1,09-03-2022,Lakshay Comar
B5047,Yuvaan Gopal,29,Female,Dehri,YDU5072L,Mutual Funds,790773.54,-10.43,02-08-2022,Hrishita Dara
B5048,Anay Comar,37,Male,Guntur,JMU6741O,Mutual Funds,755132,-12.15,11-02-2022,Myra Khosla
B5049,Aarav Sastry,53,Female,Korba,DIT2155S,Real Estate,99561.21,-0.85,16-12-2022,Ela Keer
B5050,Kiara Magar,62,Female,Ahmedabad,EZG4707P,Stocks,880906.79,6.25,07-07-2019,Akarsh Rege
B5051,Baiju Venkataraman,60,Male,Chandigarh,DVX5525L,Crypto,66956.89,-6.31,07-11-2017,Dishani Tata
B5052,Zeeshan Bhasin,26,Male,Nagercoil,KSO3300J,Bonds,782274.99,-10.92,22-05-2019,Divij Ganesh
B5053,Ahana  Mane,55,Male,Sambalpur,XTV7577F,Fixed Deposit,753843.28,-11.08,03-08-2019,Jivika Chatterjee
B5054,Divit Mander,22,Male,Muzaffarpur,GQD3022B,Fixed Deposit,398893.58,17.57,22-02-2023,Hiran Sandhu
B5055,Hazel Iyer,45,Female,Navi Mumbai,LQU3487U,Real Estate,908596.79,-11.03,23-03-2023,Jayan Ram
B5056,Suhana Tata,42,Female,Warangal,EUH4372V,Crypto,615611.25,-3.77,15-10-2023,Inaaya  Shan
B5057,Aayush Andra,30,Female,Kharagpur,LDR8264G,Fixed Deposit,618640.19,-0.04,14-08-2021,Sumer Brahmbhatt
B5058,Amani Vyas,46,Male,Belgaum,EBD3333W,Bonds,951865.06,13.85,21-04-2019,Dishani Dixit
B5059,Trisha Chandran,58,Female,Nadiad,XDH5513Y,Fixed Deposit,126725.35,1.31,07-01-2024,Aaryahi Ganguly
B5060,Rohan Sem,48,Male,Avadi,IWX6365T,Stocks,250299.59,23.2,09-11-2022,Nakul Mahajan
B5061,Bhavin D’Alia,45,Male,Sri Ganganagar,UTN1176X,Mutual Funds,501448.84,27.85,25-09-2024,Lakshay Lall
B5062,Seher Bhardwaj,56,Female,Uluberia,IKF2921F,Mutual Funds,206107.04,-0.57,06-12-2024,Hazel Andra
B5063,Jivika Sangha,65,Female,Raiganj,PSU9529M,Mutual Funds,486310.9,-13.25,04-09-2023,Kavya Basu
B5064,Armaan Sankaran,33,Female,Bhubaneswar,UQM6098J,Crypto,315900.11,-12.35,26-02-2020,Hunar Madan
B5065,Rati Tella,70,Female,Bhavnagar,TRR9589C,Crypto,377978.31,-1.17,24-03-2019,Madhav Dutt
B5066,Tiya Randhawa,52,Male,Khammam,JFJ2681C,Crypto,168452.58,-14.54,25-02-2021,Pranay Ravi
B5067,Mannat Krishna,26,Female,Saharanpur,MZY8718J,Real Estate,907350.3,4.84,08-12-2019,Lavanya Chokshi
B5068,Parinaaz Krishnan,23,Male,Pune,TIL4804E,Real Estate,390091.47,-11.04,25-09-2019,Jayant Balasubramanian
B5069,Kiaan Khanna,59,Female,Vadodara,RBA8180I,Crypto,599344.58,17.05,06-07-2017,Kaira Sachdeva
B5070,Sahil Singhal,26,Female,Bardhaman,KKF5895I,Crypto,868294.58,25.22,22-04-2022,Aniruddh Chada
B5071,Madhav Agarwal,22,Male,New Delhi,JPC3045D,Fixed Deposit,644508.06,12.75,04-12-2021,Shray Deshpande
B5072,Kabir Bobal,38,Male,Ozhukarai,RNQ9867U,Real Estate,570693.64,24.96,11-05-2022,Saira Deol
B5073,Chirag Chatterjee,35,Male,Ramagundam,RXK8444R,Bonds,902670.17,3.33,03-05-2022,Miraya Randhawa
B5074,Tejas D’Alia,24,Male,Jaunpur,IMR3517Y,Real Estate,348478.85,12.63,18-06-2019,Raunak Cheema
B5075,Nehmat Kibe,25,Male,Nagaon,FFK2153O,Fixed Deposit,986123.84,-1.36,09-02-2020,Zain Bhattacharyya
B5076,Aaina Shetty,47,Male,Mumbai,AIF6593K,Bonds,106811.02,19.56,08-01-2017,Arnav Gade
B5077,Divyansh Agarwal,54,Male,Chapra,BCJ5458J,Real Estate,141114.69,-0.61,08-07-2022,Rohan Char
B5078,Umang Ramanathan,40,Female,Tiruchirappalli,THY1671G,Real Estate,401567.98,3.3,06-04-2017,Reyansh Sarna
B5079,Parinaaz Acharya,62,Female,Pondicherry,RJH7250W,Fixed Deposit,85253.39,22.77,16-07-2019,Ojas Sanghvi
B5080,Ritvik Devan,67,Female,New Delhi,HFO5185R,Real Estate,236789.21,4.45,22-06-2020,Ela Kalita
B5081,Arhaan Chahal,54,Female,Bahraich,HKX2848B,Fixed Deposit,486801.4,18.72,01-10-2021,Kimaya Dora
B5082,Raghav Gaba,48,Female,Bulandshahr,VYS8643C,Mutual Funds,239797.94,-1.26,19-08-2021,Ira Ray
B5083,Mamooty Bhasin,49,Male,Nanded,RBQ7978A,Fixed Deposit,406774.45,29.46,15-06-2023,Mohanlal Chana
B5084,Kavya Mander,66,Male,Berhampur,HKY3759E,Real Estate,944712.58,-1.34,27-07-2018,Rati Tank
B5085,Vanya D’Alia,47,Male,Amravati,ABQ8983L,Bonds,856421.19,20.24,05-11-2023,Mehul Shah
B5086,Yasmin Jain,27,Male,Warangal,NVV5769U,Fixed Deposit,281328.78,18.39,05-04-2018,Tarini Wason
B5087,Oorja Tiwari,62,Male,Munger,IBG4680M,Stocks,325316.9,-6.73,17-01-2022,Gokul Kannan
B5088,Damini Boase,56,Male,Tirupati,CHK9566U,Bonds,671102,11.6,28-03-2023,Abram Loke
B5089,Jiya Desai,56,Female,Jamalpur,SCY2688I,Mutual Funds,513608.98,-8.64,11-09-2023,Zaina Chander
B5090,Mannat Yohannan,61,Female,Kishanganj,VBD2451H,Crypto,918631.45,27.24,21-05-2023,Veer Ramachandran
B5091,Nirvaan Dhar,31,Female,Pimpri-Chinchwad,KTK6940Y,Fixed Deposit,259355.77,23.6,15-05-2020,Nishith Chander
B5092,Gatik Gopal,39,Female,Darbhanga,HKO4953E,Fixed Deposit,111856.76,11.91,22-01-2023,Tiya Bhatnagar
B5093,Ahana  Gopal,27,Male,Dharmavaram,FIC9102R,Bonds,906649.18,0.36,01-04-2019,Aarna Goel
B5094,Kabir Grewal,41,Male,Vijayawada,GSJ8085K,Mutual Funds,704207.33,-12.52,18-06-2019,Vidur Kuruvilla
B5095,Priyansh Hora,27,Female,Shimla,ZJV7908Y,Mutual Funds,891452.67,-1.19,17-03-2024,Azad Sandhu
B5096,Farhan Bassi,54,Female,Siwan,GBH1928W,Bonds,431466.21,-11.31,15-07-2021,Anvi Dutt
B5097,Advika Devi,35,Female,Jaipur,NVF2723T,Stocks,454083.18,12.82,07-07-2020,Kartik Shah
B5098,Darshit Dave,31,Female,Mathura,BMQ5590E,Crypto,768788.02,18.02,07-07-2018,Arhaan Basu
B5099,Prerak Rama,56,Female,Bettiah,CRK5519L,Bonds,36185.21,-10.37,28-01-2020,Charvi Kurian
B5100,Rasha Sarna,42,Male,Silchar,OPL5123O,Bonds,575371.08,3.87,02-07-2021,Armaan Krish
B5101,Khushi Dixit,47,Male,Tenali,NUH9320A,Fixed Deposit,166755.8,-10.29,06-08-2018,Suhana Srinivas
B5102,Amira Arora,59,Male,Maheshtala,AHU6387I,Crypto,744408.43,16.26,17-03-2023,Taran Ramachandran
B5103,Indrans Shetty,62,Male,Madanapalle,EBA7875C,Stocks,537715.64,2.21,07-04-2017,Samarth Goel
B5104,Nirvi Khurana,70,Male,Bokaro,PPL5116C,Fixed Deposit,275893.9,13.83,20-05-2023,Bhavin Lata
B5105,Uthkarsh Sibal,63,Female,Alappuzha,WAD6843K,Bonds,875814.33,16.05,27-09-2017,Yakshit Sodhi
B5106,Aayush Swaminathan,65,Female,Akola,VXJ2361G,Bonds,277777.29,-10.8,16-11-2021,Charvi Vig
B5107,Anay Saini,63,Male,Jalna,GPI1211O,Stocks,199141.35,-12.35,03-10-2021,Ishita Kumar
B5108,Diya Bains,26,Male,Tiruvottiyur,BFV2656Y,Bonds,708099.03,18.92,26-07-2018,Veer Bahl
B5109,Jayant Krishna,41,Male,Madhyamgram,REX8955P,Bonds,72166.65,22.81,28-05-2020,Shanaya Chaudhari
B5110,Aradhya Goswami,66,Male,Secunderabad,LNE4977Y,Crypto,694172.41,16.6,02-11-2020,Kabir Sarma
B5111,Shanaya Srivastava,49,Female,Dhule,CGE9109X,Bonds,861459.25,8.69,02-02-2020,Manjari Vaidya
B5112,Armaan Dutt,68,Male,Imphal,ZGB4627S,Fixed Deposit,361079.47,-9.04,14-07-2018,Ritvik Rajan
B5113,Ayesha Varma,37,Female,Haldia,PBL8106X,Stocks,324617.1,14.89,14-07-2020,Diya Deo
B5114,Khushi Sani,25,Female,Kadapa,NUS5354I,Fixed Deposit,278196.72,-8.97,17-03-2019,Rhea Wason
B5115,Ayesha Bose,37,Female,Solapur,FRP2703S,Mutual Funds,722597.39,18.3,27-06-2021,Zaina Seth
B5116,Zain Buch,27,Female,Hosur,WEI8993T,Crypto,148178.27,3.2,03-05-2022,Damini Sachdeva
B5117,Tara Venkatesh,49,Female,Nagaon,OBL7157D,Stocks,586067.82,-8.64,18-01-2021,Urvi Mahajan
B5118,Amani Rastogi,29,Female,Davanagere,JLT9502K,Stocks,114016.79,22.09,20-08-2022,Anaya Seth
B5119,Himmat Rastogi,51,Female,Jalgaon,NGU7268C,Real Estate,245385.16,26.63,06-03-2023,Jayesh Kunda
B5120,Divij Dhaliwal,61,Male,Pune,SJB1689T,Fixed Deposit,842903.05,-8.16,25-02-2022,Tushar Bhavsar
B5121,Baiju Chana,60,Male,Pimpri-Chinchwad,DEE2766R,Stocks,522250.48,-11.23,01-11-2018,Vanya Kata
B5122,Zain Bawa,25,Female,Bidar,JSA2615A,Stocks,447200.43,21.47,14-09-2021,Shalv Deo
B5123,Sara Kar,41,Male,Morbi,QOF2555A,Crypto,918152.14,1.01,13-01-2018,Adah Kumer
B5124,Divit Dugar,64,Female,Ambarnath,XUA2924A,Bonds,466385.53,13.71,02-12-2023,Kiara Sem
B5125,Adira Chaudhuri,69,Male,Jaunpur,FVB4909V,Real Estate,148260.98,-7.33,28-03-2017,Pranay Sem
B5126,Shaan Seth,64,Male,Rourkela,DNQ6909I,Mutual Funds,471476.39,20.2,10-01-2023,Charvi Acharya
B5127,Nitya Hayre,69,Male,Khora ,MZE7911U,Real Estate,974086.51,22.6,01-10-2023,Aayush Bera
B5128,Pranay Vyas,33,Male,Hubli–Dharwad,SBT7451B,Bonds,380618.12,10.58,09-08-2018,Yakshit Chada
B5129,Krish Balakrishnan,29,Female,Asansol,AHO1653B,Bonds,743836.51,2.17,17-04-2022,Sana Mani
B5130,Shlok D’Alia,22,Male,Bhopal,HHP6690G,Fixed Deposit,861369.85,-8.43,13-12-2018,Darshit Choudhary
B5131,Sara Chaudhry,67,Male,Kalyan-Dombivli,WZG8212I,Crypto,161792.17,8.81,09-05-2019,Kashvi Andra
B5132,Sahil Sem,30,Female,Aurangabad,HZC8548C,Real Estate,102490.07,13.41,14-01-2018,Ranbir Apte
B5133,Zeeshan Sankar,66,Female,Panvel,LYH9564O,Mutual Funds,549803.63,7.35,16-11-2023,Romil Behl
B5134,Jivin Sha,22,Female,Hindupur,LLO1610B,Stocks,711114.02,20.98,16-06-2021,Jiya Setty
B5135,Onkar Borde,32,Male,Kakinada,UWR7532O,Crypto,261828.62,16.88,03-03-2020,Aniruddh Vasa
B5136,Damini Tank,53,Female,Visakhapatnam,RUF8074C,Bonds,799916.06,18.56,02-06-2023,Shray Deshpande
B5137,Ivan Sarna,44,Male,Ambattur,AQA1420Y,Real Estate,328122.72,-14.5,09-11-2019,Jivin Chhabra
B5138,Advik Sastry,55,Male,Erode,DSH4539Z,Real Estate,932453.16,10.59,25-04-2019,Hansh Kadakia
B5139,Piya Khare,55,Female,Bilaspur,RJA3961F,Crypto,793304.76,-8.74,09-06-2020,Zain Grewal
B5140,Vritika Lanka,68,Male,Agartala,MLD1395U,Fixed Deposit,594793.75,20.98,15-01-2021,Yashvi Bassi
B5141,Manjari Chawla,38,Male,Faridabad,MVZ6389X,Stocks,738594.23,13.5,21-02-2018,Azad Sridhar
B5142,Hiran Hayer,32,Female,Nagpur,GXD2618Y,Fixed Deposit,969435.9,27.16,15-11-2017,Aayush Wadhwa
B5143,Aarav Goyal,45,Male,Raebareli,HTL5788F,Real Estate,309486.01,13.51,17-10-2019,Renee Tailor
B5144,Rasha Vora,30,Male,Hajipur,ULP7752D,Bonds,547304.23,7.15,06-01-2022,Raunak Sem
B5145,Eshani Bajwa,69,Male,Khandwa,YMB1464Q,Bonds,497711.79,19.2,22-11-2020,Arnav Sengupta
B5146,Armaan Mani,39,Female,Aurangabad,VQR8481Z,Mutual Funds,437107.84,9.81,21-06-2017,Umang Ramanathan
B5147,Aaina Sekhon,68,Female,Rohtak,MZJ5153F,Real Estate,637706.88,5.51,14-07-2017,Dhanush Sahni
B5148,Armaan Kapur,29,Male,Nandyal,DAV6875V,Real Estate,831219.67,16.66,09-02-2024,Eva Anand
B5149,Ayesha Gola,23,Female,Proddatur,YEC6636D,Mutual Funds,206291.53,-7.89,08-04-2022,Darshit Ben
B5150,Hunar Kala,43,Male,New Delhi,IGN6773M,Mutual Funds,216879.9,-13.63,16-02-2020,Rasha Sachdev
B5151,Indrajit Rout,49,Male,Ambarnath,IIJ5074G,Fixed Deposit,242133.38,28.21,15-05-2018,Urvi Comar
B5152,Devansh Agrawal,39,Male,Morbi,UKL5532J,Mutual Funds,178453.97,14.75,09-06-2022,Dishani Gala
B5153,Onkar Ratta,55,Male,Kochi,EON8307Y,Crypto,593672.1,26.08,19-03-2018,Zoya Dalal
B5154,Tarini Bassi,26,Female,Rajahmundry,FIC1783I,Fixed Deposit,562608.12,-2.97,25-05-2019,Anya Chakraborty
B5155,Piya Rajagopal,38,Male,Kurnool,PSX6316E,Mutual Funds,360747.25,0.28,01-03-2019,Aarush Bassi
B5156,Ranbir Khatri,67,Male,Ozhukarai,UAR8507K,Real Estate,364388.76,7.2,22-09-2019,Parinaaz Tailor
B5157,Ira Anand,58,Female,Sangli-Miraj & Kupwad,VZT5311V,Bonds,621336.11,-9.2,26-06-2018,Pari Jayaraman
B5158,Neelofar Ramachandran,62,Male,Burhanpur,XDW3631Z,Real Estate,66588.2,21.23,17-01-2019,Hrishita Agrawal
B5159,Miraan Hayre,26,Female,Nanded,TFS4430H,Bonds,346890.37,10.04,04-03-2022,Khushi Cherian
B5160,Drishya Virk,53,Male,Bardhaman,OZE9966Q,Crypto,719247.53,27.27,18-07-2024,Nirvaan Rattan
B5161,Farhan Rajagopal,51,Male,Unnao,AUC6273R,Stocks,668857.05,-8.49,27-02-2017,Aarna Kala
B5162,Krish Venkataraman,54,Male,Tiruchirappalli,QZW7575C,Mutual Funds,960434.66,0.73,20-07-2019,Kavya Madan
B5163,Amira Gopal,45,Male,Raipur,WTJ6710Z,Bonds,282187.74,-1.71,11-03-2023,Lakshay Raman
B5164,Manikya Deshpande,25,Male,Belgaum,VNU3818M,Crypto,884586.21,-6.62,25-06-2017,Mahika Sood
B5165,Siya Seshadri,53,Female,Uluberia,PER9189I,Stocks,340208.1,17.27,24-08-2017,Divij Verma
B5166,Dhruv Agarwal,58,Male,Bettiah,MIA2456Y,Crypto,508421.62,-12.99,05-12-2020,Fateh Dugal
B5167,Siya Dube,32,Male,Anand,GWQ6468L,Fixed Deposit,786544.09,15.46,20-12-2021,Alisha Chaudhari
B5168,Hazel Kadakia,45,Male,Narasaraopet,KWW6763T,Fixed Deposit,737888.48,8.03,20-04-2018,Adah Khosla
B5169,Himmat Borde,32,Female,Barasat,SUX9818U,Real Estate,535100.76,26.65,02-04-2021,Advik Khalsa
